宁夏 , 北京延庆,无,2018/10/24,http://www.56135.com/huoyuan/I9626835.html
河北保定望都 , 北京怀柔,树苗,2018/10/24,http://www.56135.com/huoyuan/I9626493.html
安徽铜陵 , 北京大兴,石子,2018/10/24,http://www.56135.com/huoyuan/I9626446.html
贵州贵阳 , 北京,普货,2018/10/24,http://www.56135.com/huoyuan/I9626394.html
河北保定清苑 , 北京顺义,树苗,2018/10/24,http://www.56135.com/huoyuan/I9626292.html
河北保定定州 , 北京大兴,树苗,2018/10/24,http://www.56135.com/huoyuan/I9626290.html
陕西榆林神木 , 北京顺义,无,2018/10/24,http://www.56135.com/huoyuan/I9626070.html
浙江杭州 , 北京,快递,2018/10/23,http://www.56135.com/huoyuan/I9626050.html
上海 , 北京,水果,2018/10/24,http://www.56135.com/huoyuan/I9625766.html
山东滨州惠民 , 北京大兴,麦子,2018/10/23,http://www.56135.com/huoyuan/I9625556.html
吉林松原 , 北京延庆,无,2018/10/23,http://www.56135.com/huoyuan/I9625511.html
广东江门开平 , 北京房山,粉煤灰,2018/10/25,http://www.56135.com/huoyuan/I9654276.html
河北唐山 , 北京,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9654234.html
内蒙古 , 北京房山,铲车,2018/10/25,http://www.56135.com/huoyuan/I9654232.html
安徽合肥长丰 , 北京延庆,无,2018/10/25,http://www.56135.com/huoyuan/I9653976.html
河北保定定州 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9653922.html
浙江杭州拱墅 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9653919.html
山西忻州宁武 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9653918.html
湖南株洲 , 北京大兴,钢结构,2018/10/25,http://www.56135.com/huoyuan/I9653766.html
湖南岳阳 , 北京大兴,防水材料,2018/10/25,http://www.56135.com/huoyuan/I9653765.html
河北唐山迁安 , 北京丰台,石子,2018/10/25,http://www.56135.com/huoyuan/I9653664.html
河北唐山迁安 , 北京大兴,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9653634.html
河北唐山迁安 , 北京昌平,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9653633.html
内蒙古呼和浩特 , 北京,钢结构,2018/10/25,http://www.56135.com/huoyuan/I9653874.html
浙江金华永康 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9653186.html
浙江金华 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9653041.html
辽宁葫芦岛 , 北京,胡萝卜,2018/10/25,http://www.56135.com/huoyuan/I9652973.html
黑龙江齐齐哈尔依安 , 北京大兴,袋机饲料,2018/10/25,http://www.56135.com/huoyuan/I9652915.html
河北唐山滦县 , 北京通州,普货,2018/10/25,http://www.56135.com/huoyuan/I9652855.html
河北保定 , 北京通州,设备,2018/10/25,http://www.56135.com/huoyuan/I9652852.html
山西朔州怀仁 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9652763.html
山东潍坊 , 北京,冻品,2018/10/25,http://www.56135.com/huoyuan/I9652754.html
上海 , 北京,水果,2018/10/25,http://www.56135.com/huoyuan/I9652691.html
贵州贵阳南明 , 北京房山,无,2018/10/25,http://www.56135.com/huoyuan/I9652684.html
河北承德双滦 , 北京平谷,水渣,2018/10/25,http://www.56135.com/huoyuan/I9652480.html
河北承德 , 北京,螺纹盘螺卷板,2018/10/25,http://www.56135.com/huoyuan/I9652468.html
河北承德滦平 , 北京昌平,沙子,2018/10/25,http://www.56135.com/huoyuan/I9652466.html
河北承德滦平 , 北京通州,沙子,2018/10/25,http://www.56135.com/huoyuan/I9652465.html
陕西榆林 , 北京朝阳,煤,2018/10/25,http://www.56135.com/huoyuan/I9652335.html
河北唐山滦县 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9652332.html
河北唐山滦县 , 北京丰台,普货,2018/10/25,http://www.56135.com/huoyuan/I9652331.html
河北唐山滦县 , 北京朝阳,普货,2018/10/25,http://www.56135.com/huoyuan/I9652330.html
河北唐山滦县 , 北京房山,普货,2018/10/25,http://www.56135.com/huoyuan/I9652329.html
河北唐山迁安 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9652268.html
河北唐山迁安 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9652267.html
山西晋中和顺 , 北京昌平,普货,2018/10/25,http://www.56135.com/huoyuan/I9652078.html
宁夏 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9651895.html
宁夏 , 北京延庆,无,2018/10/25,http://www.56135.com/huoyuan/I9651894.html
河南安阳内黄 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9651670.html
河南安阳内黄 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9651667.html
山东潍坊安丘 , 北京,树苗,2018/10/25,http://www.56135.com/huoyuan/I9651613.html
山东临沂郯城 , 北京通州,树苗,2018/10/25,http://www.56135.com/huoyuan/I9651991.html
河北保定定州 , 北京延庆,无,2018/10/25,http://www.56135.com/huoyuan/I9651529.html
山东济南 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9651418.html
辽宁沈阳 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9651267.html
河北保定博野 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9651001.html
湖南常德石门 , 北京石景山,打包砖,2018/10/25,http://www.56135.com/huoyuan/I9650977.html
河北保定博野 , 北京怀柔,普货,2018/10/25,http://www.56135.com/huoyuan/I9650940.html
河北保定清苑 , 北京通州,普货,2018/10/25,http://www.56135.com/huoyuan/I9650937.html
山西忻州原平 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9650905.html
甘肃嘉峪关前进 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9650874.html
河北保定曲阳 , 北京昌平,13米,2018/10/25,http://www.56135.com/huoyuan/I9650833.html
山东青岛 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9650757.html
河北唐山迁安 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9650727.html
辽宁大连金州 , 北京大兴,普货,2018/10/25,http://www.56135.com/huoyuan/I9650668.html
广西南宁 , 北京,二手车,2018/10/25,http://www.56135.com/huoyuan/I9650651.html
上海 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9650259.html
山西忻州宁武 , 北京朝阳,无,2018/10/25,http://www.56135.com/huoyuan/I9650202.html
山西忻州宁武 , 北京平谷,无,2018/10/25,http://www.56135.com/huoyuan/I9650199.html
黑龙江哈尔滨 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9650127.html
上海 , 北京,水果,2018/10/25,http://www.56135.com/huoyuan/I9650634.html
浙江宁波 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9650063.html
山西忻州原平 , 北京朝阳,无,2018/10/25,http://www.56135.com/huoyuan/I9649964.html
山东潍坊寿光 , 北京,地瓜,2018/10/25,http://www.56135.com/huoyuan/I9649794.html
山西吕梁孝义 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9649732.html
山西大同浑源 , 北京怀柔,煤,2018/10/25,http://www.56135.com/huoyuan/I9649576.html
山西大同浑源 , 北京昌平,煤,2018/10/25,http://www.56135.com/huoyuan/I9649575.html
山西朔州山阴 , 北京怀柔,煤,2018/10/25,http://www.56135.com/huoyuan/I9649573.html
山西朔州山阴 , 北京昌平,煤,2018/10/25,http://www.56135.com/huoyuan/I9649572.html
山西朔州山阴 , 北京密云,煤,2018/10/25,http://www.56135.com/huoyuan/I9649571.html
山东济宁 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9649249.html
湖南常德石门 , 北京,标载,2018/10/24,http://www.56135.com/huoyuan/I9648680.html
河北唐山丰润 , 北京顺义,普货,2018/10/24,http://www.56135.com/huoyuan/I9648669.html
江苏苏州 , 北京大兴,普货,2018/10/24,http://www.56135.com/huoyuan/I9648668.html
山东 , 北京,无,2018/10/24,http://www.56135.com/huoyuan/I9648667.html
湖南常德石门 , 北京丰台,标载,2018/10/24,http://www.56135.com/huoyuan/I9648665.html
河北秦皇岛卢龙 , 北京大兴,普货,2018/10/24,http://www.56135.com/huoyuan/I9648643.html
河北唐山滦县 , 北京大兴,普货,2018/10/24,http://www.56135.com/huoyuan/I9648642.html
黑龙江鹤岗 , 北京通州,普货,2018/10/25,http://www.56135.com/huoyuan/I9648480.html
黑龙江鹤岗萝北 , 北京通州,普货,2018/10/25,http://www.56135.com/huoyuan/I9648479.html
黑龙江齐齐哈尔富裕 , 北京通州,普货,2018/10/25,http://www.56135.com/huoyuan/I9648477.html
黑龙江齐齐哈尔拜泉 , 北京通州,普货,2018/10/25,http://www.56135.com/huoyuan/I9648474.html
广东湛江 , 北京,虾仁,2018/10/25,http://www.56135.com/huoyuan/I9648412.html
广东东莞 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9648410.html
湖南常德石门 , 北京,标载,2018/10/23,http://www.56135.com/huoyuan/I9648001.html
浙江宁波 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9647865.html
上海 , 北京,火龙果,2018/10/25,http://www.56135.com/huoyuan/I9647862.html
辽宁沈阳新民 , 北京朝阳,无,2018/10/25,http://www.56135.com/huoyuan/I9647596.html
山东滨州 , 北京平谷,树苗,2018/10/25,http://www.56135.com/huoyuan/I9647515.html
浙江宁波 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9647410.html
河北唐山迁安 , 北京大兴,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9647348.html
河北唐山迁安 , 北京昌平,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9647347.html
安徽铜陵 , 北京大兴,石子,2018/10/25,http://www.56135.com/huoyuan/I9647339.html
湖北黄冈武穴 , 北京大兴,石子,2018/10/25,http://www.56135.com/huoyuan/I9647338.html
河北唐山古冶 , 北京怀柔,袋装煤球,2018/10/25,http://www.56135.com/huoyuan/I9646996.html
河北唐山古冶 , 北京昌平,袋装煤球,2018/10/25,http://www.56135.com/huoyuan/I9646995.html
上海 , 北京,水果,2018/10/24,http://www.56135.com/huoyuan/I9646894.html
山西晋城沁水 , 北京顺义,无,2018/10/25,http://www.56135.com/huoyuan/I9646883.html
河北邢台 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9646721.html
河北保定曲阳 , 北京昌平,普货,2018/10/25,http://www.56135.com/huoyuan/I9646769.html
河北唐山迁安 , 北京大兴,无,2018/10/24,http://www.56135.com/huoyuan/I9646538.html
江苏苏州昆山 , 北京,快递,2018/10/25,http://www.56135.com/huoyuan/I9646457.html
辽宁葫芦岛连山 , 北京,胡萝卜,2018/10/25,http://www.56135.com/huoyuan/I9646422.html
辽宁盘锦 , 北京,重整汽油,2018/10/25,http://www.56135.com/huoyuan/I9663862.html
河北沧州献县 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9663827.html
浙江台州 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9663757.html
河北唐山迁安 , 北京顺义,无,2018/10/25,http://www.56135.com/huoyuan/I9663698.html
辽宁盘锦 , 北京,重整汽油,2018/10/25,http://www.56135.com/huoyuan/I9663691.html
黑龙江哈尔滨 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9663686.html
天津西青 , 北京顺义,托盘颗粒,2018/10/25,http://www.56135.com/huoyuan/I9663487.html
河北唐山丰润 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9663483.html
辽宁沈阳 , 北京通州,无,2018/10/25,http://www.56135.com/huoyuan/I9663446.html
河北保定雄县 , 北京通州,无,2018/10/25,http://www.56135.com/huoyuan/I9663440.html
上海 , 北京,水果,2018/10/25,http://www.56135.com/huoyuan/I9663435.html
河北保定定州 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9663351.html
湖南常德石门 , 北京,打包红砖,2018/10/25,http://www.56135.com/huoyuan/I9663349.html
甘肃酒泉 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9662882.html
广东中山 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9662802.html
湖南长沙 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9662569.html
浙江杭州 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9662211.html
河南驻马店泌阳 , 北京延庆,普货,2018/10/25,http://www.56135.com/huoyuan/I9662202.html
山东聊城高唐 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9662183.html
河北石家庄 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9661774.html
河北沧州东光 , 北京门头沟,无,2018/10/25,http://www.56135.com/huoyuan/I9661773.html
河北邯郸 , 北京延庆,无,2018/10/25,http://www.56135.com/huoyuan/I9661631.html
福建三明清流 , 北京平谷,盘螺,2018/10/25,http://www.56135.com/huoyuan/I9661617.html
河北唐山丰南 , 北京顺义,方管,2018/10/25,http://www.56135.com/huoyuan/I9661616.html
河北唐山古冶 , 北京,煤,2018/10/25,http://www.56135.com/huoyuan/I9661606.html
湖北荆州 , 北京,冻品,2018/10/25,http://www.56135.com/huoyuan/I9661436.html
山东滨州邹平 , 北京,钢材,2018/10/25,http://www.56135.com/huoyuan/I9661098.html
云南昆明 , 北京,白菜,2018/10/25,http://www.56135.com/huoyuan/I9661059.html
辽宁盘锦 , 北京,重整汽油,2018/10/25,http://www.56135.com/huoyuan/I9661053.html
北京顺义 , 北京通州,普货,2018/10/25,http://www.56135.com/huoyuan/I9661004.html
辽宁锦州 , 北京,冻货,2018/10/25,http://www.56135.com/huoyuan/I9660990.html
海南 , 北京,焦炭,2018/10/25,http://www.56135.com/huoyuan/I9660988.html
河南郑州 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9660892.html
浙江杭州 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9660877.html
辽宁营口鲅鱼圈 , 北京,白糖,2018/10/25,http://www.56135.com/huoyuan/I9660829.html
黑龙江绥化海伦 , 北京,飘货,2018/10/25,http://www.56135.com/huoyuan/I9660746.html
吉林长春榆树 , 北京通州,玉米,2018/10/25,http://www.56135.com/huoyuan/I9660681.html
山西忻州宁武 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9660430.html
山西忻州宁武 , 北京平谷,无,2018/10/25,http://www.56135.com/huoyuan/I9660428.html
河北保定 , 北京通州,无,2018/10/25,http://www.56135.com/huoyuan/I9660377.html
湖南常德石门 , 北京平谷,普货,2018/10/25,http://www.56135.com/huoyuan/I9660270.html
河北唐山丰润 , 北京大兴,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9660255.html
河北唐山丰润 , 北京昌平,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9660253.html
河北保定定州 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9660171.html
河北石家庄 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9660004.html
河北唐山 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9659944.html
宁夏石嘴山大武口 , 北京延庆,袋装煤球,2018/10/25,http://www.56135.com/huoyuan/I9659839.html
宁夏石嘴山大武口 , 北京昌平,袋装煤球,2018/10/25,http://www.56135.com/huoyuan/I9659838.html
河北保定定州 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9659790.html
河北保定定州 , 北京怀柔,普货,2018/10/25,http://www.56135.com/huoyuan/I9659789.html
湖南常德石门 , 北京通州,无,2018/10/25,http://www.56135.com/huoyuan/I9659714.html
山东滨州 , 北京,树苗,2018/10/25,http://www.56135.com/huoyuan/I9659693.html
黑龙江齐齐哈尔拜泉 , 北京,重货,2018/10/25,http://www.56135.com/huoyuan/I9659048.html
山西朔州 , 北京通州,塔吊架子,2018/10/25,http://www.56135.com/huoyuan/I9658995.html
天津 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9658951.html
河北保定博野 , 北京,树苗,2018/10/25,http://www.56135.com/huoyuan/I9658926.html
上海 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9658869.html
湖南常德石门 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9658679.html
内蒙古鄂尔多斯东胜 , 北京朝阳,无,2018/10/25,http://www.56135.com/huoyuan/I9658363.html
湖北咸宁赤壁 , 北京朝阳,无,2018/10/25,http://www.56135.com/huoyuan/I9658362.html
河北唐山迁安 , 北京平谷,无,2018/10/25,http://www.56135.com/huoyuan/I9658357.html
黑龙江大庆肇源 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9658348.html
黑龙江双鸭山集贤 , 北京,袋集货,2018/10/25,http://www.56135.com/huoyuan/I9658333.html
辽宁铁岭开原 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9658275.html
黑龙江牡丹江绥芬河 , 北京顺义,圆木,2018/10/25,http://www.56135.com/huoyuan/I9658148.html
浙江宁波 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9658113.html
江苏南京 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9658092.html
山西忻州宁武 , 北京平谷,无,2018/10/25,http://www.56135.com/huoyuan/I9657946.html
浙江杭州拱墅 , 北京平谷,无,2018/10/25,http://www.56135.com/huoyuan/I9657821.html
河北衡水武邑 , 北京怀柔,无,2018/10/25,http://www.56135.com/huoyuan/I9657796.html
黑龙江佳木斯 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9657756.html
上海 , 北京,冻品,2018/10/25,http://www.56135.com/huoyuan/I9657590.html
吉林长春农安 , 北京顺义,普货,2018/10/25,http://www.56135.com/huoyuan/I9657570.html
陕西榆林 , 北京密云,普货,2018/10/25,http://www.56135.com/huoyuan/I9657475.html
河北唐山滦县 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9657382.html
河北唐山滦县 , 北京顺义,无,2018/10/25,http://www.56135.com/huoyuan/I9657379.html
河北唐山迁安 , 北京通州,无,2018/10/25,http://www.56135.com/huoyuan/I9657377.html
内蒙古赤峰 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9657358.html
广东东莞桥头 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9657356.html
江苏无锡宜兴 , 北京,干净货,2018/10/25,http://www.56135.com/huoyuan/I9657286.html
湖北黄石 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9657233.html
湖南常德石门 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9657219.html
河北保定 , 北京顺义,无,2018/10/25,http://www.56135.com/huoyuan/I9657217.html
湖南常德石门 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9657214.html
河北唐山迁安 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9657211.html
河北唐山滦县 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9657208.html
河北唐山滦县 , 北京密云,无,2018/10/25,http://www.56135.com/huoyuan/I9657203.html
辽宁朝阳建平 , 北京通州,无,2018/10/25,http://www.56135.com/huoyuan/I9657202.html
河北唐山古冶 , 北京昌平,无,2018/10/25,http://www.56135.com/huoyuan/I9657166.html
无,无,无,None,http://www.56135.com/huoyuan/I9657164.html
河北唐山古冶 , 北京延庆,无,2018/10/25,http://www.56135.com/huoyuan/I9657162.html
湖南常德石门 , 北京怀柔,无,2018/10/25,http://www.56135.com/huoyuan/I9657159.html
湖南常德石门 , 北京顺义,无,2018/10/25,http://www.56135.com/huoyuan/I9657153.html
湖南常德石门 , 北京房山,无,2018/10/25,http://www.56135.com/huoyuan/I9657151.html
河北唐山丰润 , 北京密云,无,2018/10/25,http://www.56135.com/huoyuan/I9657148.html
河北唐山滦县 , 北京通州,无,2018/10/25,http://www.56135.com/huoyuan/I9657144.html
湖南常德石门 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9657142.html
河北秦皇岛卢龙 , 北京房山,无,2018/10/25,http://www.56135.com/huoyuan/I9657141.html
河北唐山滦县 , 北京房山,无,2018/10/25,http://www.56135.com/huoyuan/I9657140.html
吉林辽源 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9657089.html
河北唐山丰润 , 北京,盘螺,2018/10/25,http://www.56135.com/huoyuan/I9657031.html
河北唐山玉田 , 北京,盘螺,2018/10/25,http://www.56135.com/huoyuan/I9657030.html
河北张家口怀来 , 北京海淀,普货,2018/10/25,http://www.56135.com/huoyuan/I9657023.html
河北唐山古冶 , 北京延庆,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656990.html
河北保定雄县 , 北京昌平,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656988.html
无,无,无,None,http://www.56135.com/huoyuan/I9656987.html
河北唐山古冶 , 北京,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656986.html
湖南常德石门 , 北京门头沟,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656985.html
湖南常德石门 , 北京石景山,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656984.html
河北唐山古冶 , 北京顺义,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656983.html
河北唐山古冶 , 北京昌平,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656982.html
河北唐山迁安 , 北京平谷,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656981.html
河北唐山迁安 , 北京通州,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656980.html
河北唐山玉田 , 北京昌平,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656979.html
河北唐山滦县 , 北京朝阳,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656977.html
湖南常德石门 , 北京,红砖,2018/10/25,http://www.56135.com/huoyuan/I9656975.html
河北沧州任丘 , 北京,汽油,2018/10/25,http://www.56135.com/huoyuan/I9656929.html
江苏南京 , 北京大兴,黄沙,2018/10/25,http://www.56135.com/huoyuan/I9656906.html
河北张家口张北 , 北京顺义,石子,2018/10/25,http://www.56135.com/huoyuan/I9656901.html
浙江金华 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9656768.html
江苏常州 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9656759.html
江苏南京 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9656756.html
河北张家口怀安 , 北京顺义,袋沙,2018/10/25,http://www.56135.com/huoyuan/I9656751.html
河北张家口怀安 , 北京昌平,袋沙,2018/10/25,http://www.56135.com/huoyuan/I9656749.html
河北张家口怀来 , 北京昌平,普货,2018/10/25,http://www.56135.com/huoyuan/I9656747.html
山东青岛 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9656645.html
黑龙江黑河嫩江 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9656575.html
吉林吉林昌邑 , 北京,袋装饲料,2018/10/25,http://www.56135.com/huoyuan/I9656545.html
河南郑州 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9656534.html
广东深圳 , 北京,小米电视,2018/10/25,http://www.56135.com/huoyuan/I9656459.html
山东德州庆云 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9656374.html
河北唐山古冶 , 北京延庆,线材,2018/10/25,http://www.56135.com/huoyuan/I9656324.html
上海 , 北京,水果,2018/10/25,http://www.56135.com/huoyuan/I9656320.html
黑龙江佳木斯富锦 , 北京,大米,2018/10/25,http://www.56135.com/huoyuan/I9656273.html
湖南常德石门 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9656201.html
湖南常德石门 , 北京平谷,无,2018/10/25,http://www.56135.com/huoyuan/I9656200.html
湖南常德石门 , 北京怀柔,无,2018/10/25,http://www.56135.com/huoyuan/I9656198.html
山西晋中榆次 , 北京通州,无,2018/10/25,http://www.56135.com/huoyuan/I9656072.html
湖南常德石门 , 北京怀柔,普货,2018/10/25,http://www.56135.com/huoyuan/I9656007.html
陕西渭南 , 北京,无,2018/10/25,http://www.56135.com/huoyuan/I9655966.html
江苏连云港东海 , 北京顺义,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9655909.html
吉林辽源 , 北京大兴,普货,2018/10/25,http://www.56135.com/huoyuan/I9655707.html
黑龙江齐齐哈尔泰来 , 北京门头沟,大米,2018/10/30,http://www.56135.com/huoyuan/I9655733.html
吉林松原 , 北京,草砖,2018/10/25,http://www.56135.com/huoyuan/I9655584.html
黑龙江大庆 , 北京,草砖,2018/10/25,http://www.56135.com/huoyuan/I9655581.html
江苏无锡 , 北京通州,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9655500.html
江苏无锡 , 北京大兴,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9655499.html
河北唐山滦县 , 北京密云,标载,2018/10/25,http://www.56135.com/huoyuan/I9655496.html
河北唐山丰润 , 北京延庆,钢材,2018/10/25,http://www.56135.com/huoyuan/I9655367.html
湖南常德石门 , 北京石景山,标载,2018/10/25,http://www.56135.com/huoyuan/I9655361.html
河南驻马店泌阳 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9655206.html
天津津南 , 北京,哄,2018/10/25,http://www.56135.com/huoyuan/I9655153.html
江苏南京 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9655055.html
山东潍坊 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9655053.html
湖南株洲 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9655041.html
湖北黄冈麻城 , 北京通州,普货,2018/10/25,http://www.56135.com/huoyuan/I9654976.html
安徽合肥长丰 , 北京海淀,普货,2018/10/25,http://www.56135.com/huoyuan/I9654965.html
天津 , 北京,卷筒纸,2018/10/25,http://www.56135.com/huoyuan/I9654917.html
广西北海海城 , 北京昌平,重货,2018/10/25,http://www.56135.com/huoyuan/I9654911.html
河北唐山迁安 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9654685.html
河北唐山滦县 , 北京延庆,无,2018/10/25,http://www.56135.com/huoyuan/I9654684.html
湖南常德石门 , 北京海淀,无,2018/10/25,http://www.56135.com/huoyuan/I9654682.html
湖南常德石门 , 北京门头沟,无,2018/10/25,http://www.56135.com/huoyuan/I9654680.html
湖南常德石门 , 北京石景山,无,2018/10/25,http://www.56135.com/huoyuan/I9654678.html
山东菏泽 , 北京,冻肉,2018/10/25,http://www.56135.com/huoyuan/I9654486.html
浙江台州 , 北京,水果,2018/10/25,http://www.56135.com/huoyuan/I9654423.html
河南平顶山 , 北京,设备,2018/10/25,http://www.56135.com/huoyuan/I9665685.html
河北唐山古冶 , 北京延庆,重货,2018/10/25,http://www.56135.com/huoyuan/I9665671.html
广东深圳 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9665498.html
河南南阳镇平 , 北京延庆,普货,2018/10/25,http://www.56135.com/huoyuan/I9665494.html
江苏无锡 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9665307.html
河北唐山丰南 , 北京昌平,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9665212.html
河北唐山丰南 , 北京,螺纹,2018/10/25,http://www.56135.com/huoyuan/I9665211.html
内蒙古包头 , 北京顺义,无,2018/10/25,http://www.56135.com/huoyuan/I9665145.html
河北沧州 , 北京房山,无,2018/10/25,http://www.56135.com/huoyuan/I9665116.html
河北唐山丰南 , 北京平谷,盘螺,2018/10/25,http://www.56135.com/huoyuan/I9664966.html
河北邢台沙河 , 北京顺义,无,2018/10/25,http://www.56135.com/huoyuan/I9664879.html
河北邯郸永年 , 北京,蔬菜,2018/10/25,http://www.56135.com/huoyuan/I9664695.html
河北衡水 , 北京,13米，高栏,2018/10/25,http://www.56135.com/huoyuan/I9664684.html
内蒙古赤峰 , 北京,土豆,2018/10/25,http://www.56135.com/huoyuan/I9664670.html
浙江杭州 , 北京,普货,2018/10/25,http://www.56135.com/huoyuan/I9664507.html
河北唐山迁安 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9664279.html
山西朔州怀仁 , 北京大兴,无,2018/10/25,http://www.56135.com/huoyuan/I9664181.html
